ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IC_SAMPLE_1	SC_SAMPLE_1	IC_SAMPLE_2	SC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
7890	"ENSG00000114388.12"	"NPRL2"	chr3	-	50347758	50348241	50347758	50347901	50348316	50348410	7890	120,99,83	0,0,0	75,99,62	0,2,0	440	100	1	1.0	1.0,1.0,1.0	1.0,0.918,1.0	0.027
7893	"ENSG00000143543.14"	"JTB"	chr1	-	153976692	153977013	153976692	153976775	153977169	153977389	7893	526,422,428	2,1,1	214,149,187	1,0,0	338	100	1	1.0	0.987,0.992,0.992	0.984,1.0,1.0	-0.004
7895	"ENSG00000102543.14"	"CDADC1"	chr13	+	49259345	49259523	49259485	49259523	49255838	49255913	7895	18,31,36	7,0,2	44,52,42	0,5,3	240	100	0.469169579243	1.0	0.517,1.0,0.882	1.0,0.813,0.854	-0.089
7898	"ENSG00000107105.14"	"ELAVL2"	chr9	-	23690103	23692887	23690103	23692884	23701378	23701604	7898	3,3,3	6,2,5	18,31,0	83,60,0	103	100	1	1.0	0.327,0.593,0.368	0.174,0.334,NA	0.175
789	"ENSG00000144566.10"	"RAB5A"	chr3	+	19975600	19975752	19975642	19975752	19950805	19951061	789	345,361,187	1,1,0	258,380,241	2,0,0	142	100	1	1.0	0.996,0.996,1.0	0.989,1.0,1.0	0.001
7900	"ENSG00000105136.20"	"ZNF419"	chr19	+	57491467	57491597	57491470	57491597	57490146	57490185	7900	1,2,0	0,0,0	2,2,1	0,3,1	103	100	1	1.0	1.0,1.0,NA	1.0,0.393,0.493	0.371
7901	"ENSG00000105136.20"	"ZNF419"	chr19	+	57491467	57491597	57491470	57491597	57487717	57487983	7901	4,8,3	15,7,8	3,1,3	2,5,3	103	100	0.767246247159	1.0	0.206,0.526,0.267	0.593,0.163,0.493	-0.083
7903	"ENSG00000116786.11"	"PLEKHM2"	chr1	+	15731888	15732048	15731949	15732048	15731191	15731257	7903	80,23,40	6,0,2	52,25,17	1,0,1	161	100	1	1.0	0.892,1.0,0.925	0.97,1.0,0.913	-0.022
7905	"ENSG00000137802.13"	"MAPKBP1"	chr15	+	41812515	41813101	41812918	41813101	41811956	41812127	7905	55,67,59	0,1,0	51,39,50	0,0,0	503	100	1	1.0	1.0,0.93,1.0	1.0,1.0,1.0	-0.023
7906	"ENSG00000137802.13"	"MAPKBP1"	chr15	+	41815258	41815799	41815623	41815799	41814549	41814739	7906	43,45,38	0,0,0	37,40,25	2,0,0	465	100	1	1.0	1.0,1.0,1.0	0.799,1.0,1.0	0.067
7908	"ENSG00000170854.17"	"RIOX2"	chr3	-	97949843	97950015	97949843	97950012	97950785	97950888	7908	52,78,73	32,34,32	17,16,53	9,9,17	103	100	0.496971052135	1.0	0.612,0.69,0.689	0.647,0.633,0.752	-0.014
7909	"ENSG00000159788.18"	"RGS12"	chr4	+	3425445	3425560	3425463	3425560	3423514	3423641	7909	0,0,0	16,13,10	0,3,0	70,47,10	118	100	1	1.0	0.0,0.0,0.0	0.0,0.051,0.0	-0.017
7910	"ENSG00000103994.16"	"ZNF106"	chr15	-	42439032	42439813	42439032	42439552	42442072	42442414	7910	178,183,149	11,16,17	151,134,163	14,7,22	361	100	0.767877345503	1.0	0.818,0.76,0.708	0.749,0.841,0.672	0.008
7913	"ENSG00000204622.11"	"HLA-J"	chr6	+	30009037	30009177	30009144	30009177	30008584	30008701	7913	2,0,2	0,0,0	0,0,4	2,1,0	207	100	1	1.0	1.0,NA,1.0	0.0,0.0,1.0	0.667
7914	"ENSG00000104885.17"	"DOT1L"	chr19	+	2191011	2191240	2191083	2191240	2189731	2189795	7914	71,39,63	0,1,1	44,64,54	0,1,0	172	100	1	1.0	1.0,0.958,0.973	1.0,0.974,1.0	-0.014
7919	"ENSG00000203875.10"	"SNHG5"	chr6	-	85677794	85677875	85677794	85677868	85677953	85678032	7919	1503,1472,888	16,15,4	487,264,1296	6,1,10	107	100	1	1.0	0.989,0.989,0.995	0.987,0.996,0.992	-0.001
791	"ENSG00000135968.20"	"GCC2"	chr2	+	108481696	108481816	108481709	108481816	108475751	108475850	791	33,42,27	0,0,0	14,33,33	1,0,0	113	100	1	1.0	1.0,1.0,1.0	0.925,1.0,1.0	0.025
7921	"ENSG00000203875.10"	"SNHG5"	chr6	-	85660949	85661355	85660949	85661134	85663673	85663726	7921	0,2,3	1,0,0	4,9,1	1,0,0	321	100	1	1.0	0.0,1.0,1.0	0.555,1.0,1.0	-0.185
7922	"ENSG00000129657.14"	"SEC14L1"	chr17	+	77191180	77191312	77191187	77191312	77190802	77190952	7922	150,91,101	1,1,0	263,201,66	3,2,0	107	100	1	1.0	0.993,0.988,1.0	0.988,0.989,1.0	0.001
7923	"ENSG00000129657.14"	"SEC14L1"	chr17	+	77213917	77216802	77216548	77216802	77213313	77213492	7923	2487,1484,1663	0,1,0	5026,3699,920	0,0,0	2731	100	1	1.0	1.0,0.982,1.0	1.0,1.0,1.0	-0.006
7927	"ENSG00000147421.17"	"HMBOX1"	chr8	+	29048953	29049048	29048956	29049048	29047357	29047453	7927	6,12,8	2,2,4	13,3,5	6,6,0	103	100	0.503041019193	1.0	0.744,0.853,0.66	0.678,0.327,1.0	0.084
7929	"ENSG00000167100.14"	"SAMD14"	chr17	-	50116002	50116228	50116002	50116090	50117406	50117695	7929	1,0,1	0,0,0	15,11,0	2,1,0	238	100	1	1.0	1.0,NA,1.0	0.759,0.822,NA	0.21
7943	"ENSG00000013573.16"	"DDX11"	chr12	+	31089839	31090094	31089885	31090094	31089043	31089151	7943	11,10,16	0,0,1	6,8,12	2,1,0	146	100	0.700668426483	1.0	1.0,1.0,0.916	0.673,0.846,1.0	0.132
7944	"ENSG00000013573.16"	"DDX11"	chr12	+	31089402	31090094	31089885	31090094	31089043	31089151	7944	213,231,291	0,0,1	176,162,246	2,1,0	583	100	0.540926598354	1.0	1.0,1.0,0.98	0.938,0.965,1.0	0.026
7945	"ENSG00000013573.16"	"DDX11"	chr12	+	31089402	31090094	31089839	31090094	31089043	31089151	7945	202,221,275	0,0,0	170,156,234	0,2,0	537	100	1	1.0	1.0,1.0,1.0	1.0,0.936,1.0	0.021
794	"ENSG00000069943.9"	"PIGB"	chr15	+	55321269	55321390	55321272	55321390	55320274	55320410	794	1,2,0	21,34,22	0,0,0	8,11,10	103	100	0.37991228119	1.0	0.044,0.054,0.0	0.0,0.0,0.0	0.033
7953	"ENSG00000013573.16"	"DDX11"	chr12	+	31084968	31085126	31085009	31085126	31084582	31084669	7953	58,68,102	0,1,0	41,33,76	0,0,0	141	100	1	1.0	1.0,0.98,1.0	1.0,1.0,1.0	-0.007
7954	"ENSG00000013573.16"	"DDX11"	chr12	+	31100559	31100707	31100634	31100707	31097884	31097997	7954	2,4,7	32,29,53	0,2,6	16,15,20	175	100	0.71851783433	1.0	0.034,0.073,0.07	0.0,0.071,0.146	-0.013
7959	"ENSG00000100416.12"	"TRMU"	chr22	+	46350290	46350463	46350349	46350463	46346421	46346544	7959	47,60,50	10,5,7	105,60,118	23,14,9	159	100	0.531698518751	1.0	0.747,0.883,0.818	0.742,0.729,0.892	0.028
7960	"ENSG00000100416.12"	"TRMU"	chr22	+	46350290	46350463	46350345	46350463	46346421	46346544	7960	42,58,49	12,13,16	99,57,116	13,33,34	155	100	0.85435277869	1.0	0.693,0.742,0.664	0.831,0.527,0.688	0.018
7961	"ENSG00000100416.12"	"TRMU"	chr22	+	46350345	46350463	46350349	46350463	46346421	46346544	7961	17,15,17	10,5,7	19,36,36	23,14,9	104	100	0.723864195638	1.0	0.62,0.743,0.7	0.443,0.712,0.794	0.038
7965	"ENSG00000013375.15"	"PGM3"	chr6	-	83188613	83188798	83188613	83188794	83190808	83191014	7965	189,144,61	1,2,2	21,27,156	0,0,0	104	100	1	1.0	0.995,0.986,0.967	1.0,1.0,1.0	-0.017
7966	"ENSG00000040487.12"	"PQLC2"	chr1	+	19325494	19325582	19325525	19325582	19324632	19324762	7966	9,6,8	0,0,3	35,9,6	2,3,0	131	100	0.336147614072	1.0	1.0,1.0,0.671	0.93,0.696,1.0	0.015
7969	"ENSG00000137871.19"	"ZNF280D"	chr15	-	56707081	56707150	56707081	56707143	56707262	56707306	7969	85,72,66	46,44,27	14,23,67	7,14,25	107	100	0.486628663531	1.0	0.633,0.605,0.696	0.651,0.606,0.715	-0.013
7979	"ENSG00000123636.17"	"BAZ2B"	chr2	-	159448241	159448409	159448241	159448403	159453612	159453801	7979	7,11,9	0,0,2	12,7,3	1,0,0	106	100	1	1.0	1.0,1.0,0.809	0.919,1.0,1.0	-0.037
7980	"ENSG00000123636.17"	"BAZ2B"	chr2	-	159448241	159448409	159448241	159448403	159478574	159478721	7980	2,3,2	0,1,0	3,5,1	1,0,0	106	100	1	1.0	1.0,0.739,1.0	0.739,1.0,1.0	0.0
7985	"ENSG00000165915.13"	"SLC39A13"	chr11	+	47415038	47415159	47415059	47415159	47414776	47414909	7985	1,2,0	24,10,22	1,1,0	21,19,7	121	100	1	1.0	0.033,0.142,0.0	0.038,0.042,0.0	0.032
7987	"ENSG00000114859.15"	"CLCN2"	chr3	-	184354547	184354658	184354547	184354607	184354903	184354973	7987	6,2,10	0,2,1	6,3,9	0,0,0	151	100	0.582317332497	1.0	1.0,0.398,0.869	1.0,1.0,1.0	-0.244
7989	"ENSG00000114859.15"	"CLCN2"	chr3	-	184355693	184355844	184355693	184355778	184356992	184357094	7989	1,2,2	6,8,7	3,2,8	22,14,35	166	100	0.639639869212	1.0	0.091,0.131,0.147	0.076,0.079,0.121	0.031
798	"ENSG00000132781.17"	"MUTYH"	chr1	-	45333412	45333564	45333412	45333561	45334390	45334511	798	1,2,4	7,5,10	7,4,6	33,16,13	103	100	0.852462315611	1.0	0.122,0.28,0.28	0.171,0.195,0.309	0.002
7992	"ENSG00000162664.16"	"ZNF326"	chr1	+	90007344	90007750	90007611	90007750	90005132	90005244	7992	94,145,170	0,0,0	334,341,413	1,1,0	367	100	1	1.0	1.0,1.0,1.0	0.989,0.989,1.0	0.007
7993	"ENSG00000138834.12"	"MAPK8IP3"	chr16	+	1743331	1743476	1743334	1743476	1729486	1729578	7993	8,0,7	15,1,6	5,7,6	5,16,1	103	100	0.435694466919	1.0	0.341,0.0,0.531	0.493,0.298,0.853	-0.257
7994	"ENSG00000140320.11"	"BAHD1"	chr15	+	40461911	40462294	40461914	40462294	40458450	40459896	7994	11,6,7	9,0,4	12,5,7	9,2,3	103	100	0.621475390066	1.0	0.543,1.0,0.629	0.564,0.708,0.694	0.069
7997	"ENSG00000143621.16"	"ILF2"	chr1	-	153663018	153663276	153663018	153663133	153664042	153664130	7997	2214,2104,1910	1,0,2	1457,817,1117	0,0,0	243	100	1	1.0	0.999,1.0,0.997	1.0,1.0,1.0	-0.001
8002	"ENSG00000184863.10"	"RBM33"	chr7	+	155763808	155764018	155763811	155764018	155744960	155745602	8002	12,3,6	26,12,6	7,5,3	13,14,4	103	100	0.871397915122	1.0	0.309,0.195,0.493	0.343,0.257,0.421	-0.008
8003	"ENSG00000184863.10"	"RBM33"	chr7	+	155711172	155711455	155711202	155711455	155706859	155707068	8003	22,4,2	8,1,6	2,3,3	3,2,1	130	100	0.881489046776	1.0	0.679,0.755,0.204	0.339,0.536,0.698	0.022
8004	"ENSG00000143947.13"	"RPS27A"	chr2	+	55234118	55234962	55234830	55234962	55233362	55233417	8004	831,860,847	0,2,1	549,393,593	1,1,1	812	100	1	1.0	1.0,0.981,0.991	0.985,0.98,0.986	0.007
8005	"ENSG00000137261.13"	"KIAA0319"	chr6	-	24572574	24572698	24572574	24572659	24576367	24576596	8005	2,1,1	0,0,0	1,2,0	0,0,1	139	100	1	1.0	1.0,1.0,1.0	1.0,1.0,0.0	0.333
800	"ENSG00000132781.17"	"MUTYH"	chr1	-	45333412	45333594	45333412	45333564	45334390	45334511	800	1,2,4	0,1,4	3,4,5	5,2,5	130	100	0.431278338412	1.0	1.0,0.606,0.435	0.316,0.606,0.435	0.228
8010	"ENSG00000205809.9"	"KLRC2"	chr12	-	10433790	10433942	10433790	10433869	10434485	10434530	8010	1,0,2	0,0,0	308,558,1	2,0,0	173	100	1	1.0	1.0,NA,1.0	0.989,1.0,1.0	0.004
8012	"ENSG00000118855.18"	"MFSD1"	chr3	+	158804318	158804371	158804322	158804371	158801925	158802315	8012	18,14,17	0,0,1	17,18,22	1,0,0	104	100	1	1.0	1.0,1.0,0.942	0.942,1.0,1.0	0.0
8014	"ENSG00000183569.17"	"SERHL2"	chr22	+	42556047	42556083	42556063	42556083	42555663	42555705	8014	0,1,4	0,0,0	0,2,1	2,4,1	116	100	1	1.0	NA,1.0,1.0	0.0,0.301,0.463	0.745
8015	"ENSG00000183569.17"	"SERHL2"	chr22	+	42555663	42556083	42556063	42556083	42555231	42555345	8015	28,8,28	0,0,0	15,38,9	0,0,1	500	100	1	1.0	1.0,1.0,1.0	1.0,1.0,0.643	0.119
8022	"ENSG00000100664.10"	"EIF5"	chr14	+	103335652	103335932	103335791	103335932	103334386	103334597	8022	127,240,276	1,0,2	401,426,679	1,1,1	239	100	1	1.0	0.982,1.0,0.983	0.994,0.994,0.996	-0.006
8023	"ENSG00000166788.9"	"SAAL1"	chr11	-	18083534	18083731	18083534	18083728	18086865	18087054	8023	81,129,105	18,35,28	71,66,117	32,14,28	103	100	0.574210716559	1.0	0.814,0.782,0.785	0.683,0.821,0.802	0.025
8024	"ENSG00000166788.9"	"SAAL1"	chr11	-	18090433	18090493	18090433	18090489	18092244	18092324	8024	70,95,76	0,0,0	78,94,108	0,0,1	104	100	1	1.0	1.0,1.0,1.0	1.0,1.0,0.99	0.003
8025	"ENSG00000166788.9"	"SAAL1"	chr11	-	18090174	18090316	18090174	18090290	18090433	18090493	8025	8,1,2	67,106,75	5,1,4	103,81,84	126	100	0.718006492705	1.0	0.087,0.007,0.021	0.037,0.01,0.036	0.011
8026	"ENSG00000128944.13"	"KNSTRN"	chr15	+	40386361	40386494	40386404	40386494	40382720	40383044	8026	107,105,81	0,0,0	64,49,57	0,0,1	143	100	1	1.0	1.0,1.0,1.0	1.0,1.0,0.976	0.008
8028	"ENSG00000128944.13"	"KNSTRN"	chr15	+	40389488	40389611	40389505	40389611	40387158	40387206	8028	6,4,5	270,233,202	3,3,2	164,111,157	117	100	0.525035377576	1.0	0.019,0.014,0.021	0.015,0.023,0.011	0.002
8031	"ENSG00000088387.18"	"DOCK9"	chr13	-	98825871	98825975	98825871	98825940	98826829	98826887	8031	0,0,0	0,1,5	0,0,1	9,8,7	135	100	1	1.0	NA,0.0,0.0	0.0,0.0,0.096	-0.032
8032	"ENSG00000088387.18"	"DOCK9"	chr13	-	98845923	98846060	98845923	98845991	98848591	98848639	8032	20,11,18	1,0,1	18,17,4	1,1,2	169	100	0.469044956541	1.0	0.922,1.0,0.914	0.914,0.91,0.542	0.157
8034	"ENSG00000113593.11"	"PPWD1"	chr5	+	65579423	65579613	65579484	65579613	65576878	65577069	8034	105,101,94	0,0,2	87,122,109	1,2,2	161	100	0.488418718673	1.0	1.0,1.0,0.967	0.982,0.974,0.971	0.013
8035	"ENSG00000113593.11"	"PPWD1"	chr5	+	65569631	65569732	65569636	65569732	65567512	65567615	8035	110,125,101	0,5,1	64,64,78	0,2,0	105	100	0.573762210398	1.0	1.0,0.96,0.99	1.0,0.968,1.0	-0.006
8037	"ENSG00000135870.11"	"RC3H1"	chr1	-	173943441	173943615	173943441	173943588	173946475	173946608	8037	11,9,8	4,5,5	5,7,2	4,1,4	127	100	0.750240916721	1.0	0.684,0.586,0.557	0.496,0.846,0.282	0.068
803	"ENSG00000132781.17"	"MUTYH"	chr1	-	45333412	45333603	45333412	45333594	45334390	45334511	803	1,0,1	1,0,1	0,0,2	2,4,1	109	100	1	1.0	0.478,NA,0.478	0.0,0.0,0.647	0.262
8040	"ENSG00000114923.16"	"SLC4A3"	chr2	+	219633854	219633979	219633865	219633979	219633273	219633457	8040	6,2,2	2,2,7	2,0,0	2,1,0	111	100	1	1.0	0.73,0.474,0.205	0.474,0.0,NA	0.233
8041	"ENSG00000114923.16"	"SLC4A3"	chr2	+	219630071	219630352	219630152	219630352	219629579	219629695	8041	6,5,4	11,1,2	0,1,0	5,4,0	181	100	1	1.0	0.232,0.734,0.525	0.0,0.121,NA	0.437
8043	"ENSG00000138400.12"	"MDH1B"	chr2	-	206741053	206741382	206741053	206741104	206745621	206745673	8043	1,5,7	0,1,0	7,2,0	0,0,0	378	100	1	1.0	1.0,0.569,1.0	1.0,1.0,NA	-0.144
8044	"ENSG00000138400.12"	"MDH1B"	chr2	-	206739592	206739661	206739592	206739658	206741053	206741104	8044	1,4,4	0,0,0	7,6,0	0,1,0	103	100	1	1.0	1.0,1.0,1.0	1.0,0.853,NA	0.074
8049	"ENSG00000157870.14"	"FAM213B"	chr1	+	2588921	2589040	2588953	2589040	2588549	2588625	8049	7,1,5	2,0,4	22,15,13	6,5,4	132	100	0.90128124888	1.0	0.726,1.0,0.486	0.735,0.694,0.711	0.024
8050	"ENSG00000157870.14"	"FAM213B"	chr1	+	2588529	2588625	2588549	2588625	2588389	2588453	8050	0,0,0	10,0,5	2,1,0	16,9,16	120	100	1	1.0	0.0,NA,0.0	0.094,0.085,0.0	-0.06
8056	"ENSG00000057935.13"	"MTA3"	chr2	+	42704193	42704318	42704196	42704318	42697775	42697834	8056	61,83,91	109,96,93	46,58,45	56,60,56	103	100	0.599570158555	1.0	0.352,0.456,0.487	0.444,0.484,0.438	-0.024
8057	"ENSG00000137807.13"	"KIF23"	chr15	+	69444789	69445041	69444810	69445041	69440767	69441079	8057	109,106,96	0,1,0	62,61,51	0,0,0	121	100	1	1.0	1.0,0.989,1.0	1.0,1.0,1.0	-0.004
8059	"ENSG00000056972.18"	"TRAF3IP2"	chr6	-	111566443	111566560	111566443	111566557	111567623	111567692	8059	57,36,34	1,0,0	71,73,59	0,0,1	103	100	1	1.0	0.982,1.0,1.0	1.0,1.0,0.983	-0.0
805	"ENSG00000132781.17"	"MUTYH"	chr1	-	45333412	45333594	45333412	45333561	45334390	45334511	805	2,3,4	7,5,10	5,6,6	33,16,13	133	100	0.771992690344	1.0	0.177,0.311,0.231	0.102,0.22,0.258	0.046
8061	"ENSG00000163697.16"	"APBB2"	chr4	-	40944864	40945073	40944864	40945070	41013582	41014398	8061	22,16,23	17,19,9	38,23,29	22,10,25	103	100	0.663177511111	1.0	0.557,0.45,0.713	0.626,0.691,0.53	-0.042
8064	"ENSG00000123191.14"	"ATP7B"	chr13	-	51958310	51958544	51958310	51958400	51960147	51960322	8064	7,12,7	0,1,0	8,15,12	0,0,0	244	100	1	1.0	1.0,0.831,1.0	1.0,1.0,1.0	-0.056
8065	"ENSG00000133606.10"	"MKRN1"	chr7	-	140455094	140455900	140455094	140455233	140456651	140456866	8065	181,149,161	1,0,1	363,401,193	0,1,0	767	100	1	1.0	0.959,1.0,0.955	1.0,0.981,1.0	-0.022
8068	"ENSG00000160932.10"	"LY6E"	chr8	+	143021313	143021433	143021348	143021433	143020887	143020991	8068	445,351,183	1,1,0	53,34,64	0,0,0	135	100	1	1.0	0.997,0.996,1.0	1.0,1.0,1.0	-0.002
8069	"ENSG00000160932.10"	"LY6E"	chr8	+	143020882	143020991	143020887	143020991	143020261	143020377	8069	15,11,8	5,2,2	0,1,2	0,0,1	105	100	1	1.0	0.741,0.84,0.792	NA,1.0,0.656	-0.037
8072	"ENSG00000139220.16"	"PPFIA2"	chr12	-	81281256	81281450	81281256	81281432	81294834	81295035	8072	1,1,0	0,0,0	0,0,15	0,0,6	118	100	1	1.0	1.0,1.0,NA	NA,NA,0.679	0.321
8074	"ENSG00000178950.16"	"GAK"	chr4	-	850935	851974	850935	851084	865121	865244	8074	98,87,79	0,1,0	94,79,70	0,0,0	990	100	1	1.0	1.0,0.898,1.0	1.0,1.0,1.0	-0.034
8075	"ENSG00000178950.16"	"GAK"	chr4	-	849891	850409	849891	850068	850935	851084	8075	4,4,2	63,36,32	2,5,3	79,50,32	441	100	0.732935336105	1.0	0.014,0.025,0.014	0.006,0.022,0.021	0.001
8079	"ENSG00000091140.13"	"DLD"	chr7	+	107906266	107906368	107906270	107906368	107905360	107905504	8079	142,252,173	1,0,0	284,265,275	0,3,1	104	100	1	1.0	0.993,1.0,1.0	1.0,0.988,0.996	0.003
807	"ENSG00000132781.17"	"MUTYH"	chr1	-	45331660	45331872	45331660	45331849	45332022	45332086	807	3,0,3	7,1,5	0,0,6	7,6,5	123	100	0.396365049417	1.0	0.258,0.0,0.328	0.0,0.0,0.494	0.031
8081	"ENSG00000213023.10"	"SYT3"	chr19	-	50637263	50637790	50637263	50637426	50639024	50639162	8081	6,8,17	5,0,4	3,9,0	0,0,0	464	100	1	1.0	0.205,1.0,0.478	1.0,1.0,NA	-0.439
8086	"ENSG00000017483.14"	"SLC38A5"	chrX	-	48462897	48462981	48462897	48462980	48466014	48466093	8086	1,0,0	0,0,2	0,0,0	2,0,157	101	100	1	1.0	1.0,NA,0.0	0.0,NA,0.0	0.5
8088	"ENSG00000205659.10"	"LIN52"	chr14	+	74095929	74095985	74095947	74095985	74091231	74091306	8088	0,0,1	21,25,18	0,0,0	68,34,39	118	100	1	1.0	0.0,0.0,0.045	0.0,0.0,0.0	0.015
808	"ENSG00000112062.10"	"MAPK14"	chr6	+	36075820	36075962	36075847	36075962	36074048	36074096	808	5,0,3	131,109,81	0,3,2	48,60,65	127	100	0.929157244123	1.0	0.029,0.0,0.028	0.0,0.038,0.024	-0.002
8092	"ENSG00000169738.7"	"DCXR"	chr17	-	82036190	82036448	82036190	82036308	82036543	82036643	8092	279,165,232	1,1,4	182,64,108	5,0,1	240	100	0.450921567674	1.0	0.991,0.986,0.96	0.938,1.0,0.978	0.007
8093	"ENSG00000169738.7"	"DCXR"	chr17	-	82036190	82036322	82036190	82036308	82036383	82036448	8093	24,15,17	253,150,240	11,11,7	194,84,113	114	100	0.443553601744	1.0	0.077,0.081,0.058	0.047,0.103,0.052	0.005
8094	"ENSG00000169738.7"	"DCXR"	chr17	-	82036190	82036643	82036190	82036448	82036720	82036763	8094	251,121,210	0,0,1	102,55,68	1,0,0	295	100	1	1.0	1.0,1.0,0.986	0.972,1.0,1.0	0.005
8099	"ENSG00000184939.15"	"ZFP90"	chr16	+	68558374	68558568	68558472	68558568	68557997	68558124	8099	9,16,11	20,17,18	30,24,20	36,47,17	198	100	0.543977802667	1.0	0.185,0.322,0.236	0.296,0.205,0.373	-0.044
809	"ENSG00000078674.17"	"PCM1"	chr8	+	17957536	17957775	17957539	17957775	17957263	17957421	809	6,10,8	49,79,77	9,10,7	74,85,77	103	100	0.927049998435	1.0	0.106,0.109,0.092	0.106,0.103,0.081	0.006
8100	"ENSG00000171298.12"	"GAA"	chr17	+	80112844	80113027	80112875	80113027	80112577	80112711	8100	12,2,8	47,7,29	1,2,4	11,6,2	131	100	0.824814719801	1.0	0.163,0.179,0.174	0.065,0.203,0.604	-0.119
8102	"ENSG00000085224.21"	"ATRX"	chrX	-	77688817	77688927	77688817	77688924	77693823	77693937	8102	40,29,26	11,4,8	34,44,56	8,8,11	103	100	0.665854093242	1.0	0.779,0.876,0.759	0.805,0.842,0.832	-0.022
8103	"ENSG00000085224.21"	"ATRX"	chrX	-	77688817	77688927	77688817	77688924	77696576	77696704	8103	9,17,12	16,10,3	11,11,16	9,3,16	103	100	0.982488535365	1.0	0.353,0.623,0.795	0.543,0.781,0.493	-0.015
8104	"ENSG00000162227.7"	"TAF6L"	chr11	+	62776383	62776470	62776388	62776470	62775770	62775930	8104	15,12,15	0,0,0	29,24,19	1,0,0	105	100	1	1.0	1.0,1.0,1.0	0.965,1.0,1.0	0.012
8105	"ENSG00000141127.14"	"PRPSAP2"	chr17	+	18867256	18867334	18867281	18867334	18865801	18865952	8105	2,2,2	129,150,112	2,1,1	107,72,159	125	100	1	1.0	0.012,0.011,0.014	0.015,0.011,0.005	0.002
8107	"ENSG00000156958.14"	"GALK2"	chr15	+	49217172	49217313	49217189	49217313	49201161	49201250	8107	0,3,1	58,59,47	2,1,0	37,40,138	117	100	0.636693878693	1.0	0.0,0.042,0.018	0.044,0.021,0.0	-0.002
8108	"ENSG00000247828.7"	"TMEM161B-AS1"	chr5	+	88282714	88282866	88282756	88282866	88282041	88282106	8108	100,111,107	0,3,1	27,31,45	0,1,1	142	100	1	1.0	1.0,0.963,0.987	1.0,0.956,0.969	0.008
8114	"ENSG00000100908.13"	"EMC9"	chr14	-	24139544	24139816	24139544	24139789	24140888	24140965	8114	8,8,9	26,10,16	6,3,6	7,10,13	127	100	0.921796421392	1.0	0.195,0.386,0.307	0.403,0.191,0.267	0.009
8118	"ENSG00000048740.18"	"CELF2"	chr10	+	11328925	11334358	11330455	11334358	11325835	11325979	8118	0,4,2	0,0,0	718,539,798	1,1,3	1630	100	1	1.0	NA,1.0,1.0	0.978,0.971,0.942	0.036
8120	"ENSG00000156531.16"	"PHF6"	chrX	+	134413487	134413657	134413490	134413657	134393908	134393952	8120	37,62,28	163,169,93	18,29,55	45,85,160	103	100	0.35038480999	1.0	0.181,0.263,0.226	0.28,0.249,0.25	-0.036
8122	"ENSG00000135951.14"	"TSGA10"	chr2	-	99109388	99109556	99109388	99109512	99110849	99110915	8122	4,7,5	0,0,0	1,0,3	2,0,2	144	100	1	1.0	1.0,1.0,1.0	0.258,NA,0.51	0.616
8126	"ENSG00000132780.16"	"NASP"	chr1	+	45604916	45605016	45604935	45605016	45602254	45602365	8126	0,0,0	330,668,494	0,3,1	821,617,845	119	100	1	1.0	0.0,0.0,0.0	0.0,0.004,0.001	-0.002
8130	"ENSG00000135720.12"	"DYNC1LI2"	chr16	-	66751272	66751386	66751272	66751346	66751484	66751601	8130	0,0,0	204,65,107	2,0,0	41,70,70	140	100	1	1.0	0.0,0.0,0.0	0.034,0.0,0.0	-0.011
8133	"ENSG00000135720.12"	"DYNC1LI2"	chr16	-	66732338	66732474	66732338	66732447	66734217	66734311	8133	265,239,174	1,0,1	173,183,231	0,0,0	127	100	1	1.0	0.995,1.0,0.993	1.0,1.0,1.0	-0.004
8134	"ENSG00000135720.12"	"DYNC1LI2"	chr16	-	66742437	66742668	66742437	66742554	66749196	66749313	8134	545,491,396	0,2,2	351,422,380	0,0,0	214	100	1	1.0	1.0,0.991,0.989	1.0,1.0,1.0	-0.007
8135	"ENSG00000166153.16"	"DEPDC4"	chr12	-	100263496	100263893	100263496	100263692	100266919	100267079	8135	18,25,27	0,2,0	22,9,21	0,1,0	301	100	1	1.0	1.0,0.806,1.0	1.0,0.749,1.0	0.019
813	"ENSG00000178149.16"	"DALRD3"	chr3	-	49015972	49016086	49015972	49016060	49016157	49016340	813	53,62,59	19,5,14	95,47,5	16,7,4	126	100	0.972736315515	1.0	0.689,0.908,0.77	0.825,0.842,0.498	0.067
8142	"ENSG00000111602.11"	"TIMELESS"	chr12	-	56432368	56432524	56432368	56432521	56433025	56433127	8142	41,57,53	3,7,8	134,79,65	22,10,6	103	100	0.547604652132	1.0	0.93,0.888,0.865	0.855,0.885,0.913	0.01
8143	"ENSG00000122140.10"	"MRPS2"	chr9	+	135501698	135501973	135501843	135501973	135500997	135501123	8143	4,1,10	96,46,67	1,7,2	76,44,47	245	100	0.646413927804	1.0	0.017,0.009,0.057	0.005,0.061,0.017	0.0
8146	"ENSG00000039139.9"	"DNAH5"	chr5	-	13919175	13919401	13919175	13919352	13920479	13920617	8146	1,1,2	9,3,10	0,0,0	1,0,0	149	100	1	1.0	0.069,0.183,0.118	0.0,NA,NA	0.123
