ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IC_SAMPLE_1	SC_SAMPLE_1	IC_SAMPLE_2	SC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
5033	"ENSG00000088280.18"	"ASAP3"	chr1	-	23433076	23433272	23433157	23433272	23431695	23431918	5033	13,9,31	0,0,0	74,54,17	0,1,0	181	100	1	1.0	1.0,1.0,1.0	1.0,0.968,1.0	0.011
5034	"ENSG00000088280.18"	"ASAP3"	chr1	-	23433361	23433532	23433424	23433532	23433076	23433272	5034	2,3,6	8,10,12	12,10,2	31,21,14	163	100	0.844422463536	1.0	0.133,0.155,0.235	0.192,0.226,0.081	0.008
5038	"ENSG00000150433.9"	"TMEM218"	chr11	-	125102636	125102809	125102733	125102809	125102131	125102351	5038	49,40,43	1,0,2	48,26,36	3,0,1	197	100	0.631535685108	1.0	0.961,1.0,0.916	0.89,1.0,0.948	0.013
503	"ENSG00000065357.19"	"DGKA"	chr12	+	55940081	55940170	55940081	55940168	55940313	55940433	503	20,31,26	1,0,0	20,22,7	0,1,0	102	100	1	1.0	0.951,1.0,1.0	1.0,0.956,1.0	-0.002
5040	"ENSG00000169689.14"	"CENPX"	chr17	-	82019292	82019381	82019307	82019381	82018702	82019219	5040	164,82,136	5,3,4	103,50,50	5,2,0	115	100	0.784314684513	1.0	0.966,0.96,0.967	0.947,0.956,1.0	-0.003
5041	"ENSG00000169689.14"	"CENPX"	chr17	-	82019509	82019694	82019640	82019694	82019292	82019381	5041	26,15,12	56,15,38	17,8,5	39,18,16	231	100	0.449247620397	1.0	0.167,0.302,0.12	0.159,0.161,0.119	0.05
5042	"ENSG00000141736.13"	"ERBB2"	chr17	+	39706989	39707204	39706989	39707141	39708320	39708534	5042	3,2,1	14,17,13	2,2,3	49,19,14	163	100	0.706586624249	1.0	0.116,0.067,0.045	0.024,0.061,0.116	0.009
5046	"ENSG00000269893.6"	"SNHG8"	chr4	+	118278708	118279137	118278708	118278792	118279623	118279823	5046	1093,634,1073	1,0,1	71,71,165	0,0,0	445	100	1	1.0	0.996,1.0,0.996	1.0,1.0,1.0	-0.003
5047	"ENSG00000127054.20"	"INTS11"	chr1	-	1322891	1323287	1323180	1323287	1321907	1321984	5047	10,2,5	1,0,0	4,5,3	0,0,0	389	100	1	1.0	0.72,1.0,1.0	1.0,1.0,1.0	-0.093
5048	"ENSG00000127054.20"	"INTS11"	chr1	-	1312592	1312949	1312786	1312949	1312225	1312501	5048	89,12,38	1,0,0	17,9,13	0,0,0	294	100	1	1.0	0.968,1.0,1.0	1.0,1.0,1.0	-0.011
5049	"ENSG00000127054.20"	"INTS11"	chr1	-	1319071	1319524	1319295	1319524	1314823	1314962	5049	125,22,57	1,0,0	33,21,26	0,0,0	324	100	1	1.0	0.975,1.0,1.0	1.0,1.0,1.0	-0.008
504	"ENSG00000065357.19"	"DGKA"	chr12	+	55939414	55940170	55939414	55939529	55940313	55940433	504	89,79,82	0,1,0	49,70,27	0,0,0	741	100	1	1.0	1.0,0.914,1.0	1.0,1.0,1.0	-0.029
5050	"ENSG00000127054.20"	"INTS11"	chr1	-	1323146	1323287	1323180	1323287	1320995	1321093	5050	0,0,0	1,0,2	1,0,0	0,0,0	134	100	1	1.0	0.0,NA,0.0	1.0,NA,NA	-1.0
5051	"ENSG00000127054.20"	"INTS11"	chr1	-	1322891	1323287	1323180	1323287	1320995	1321093	5051	10,2,5	1,0,2	4,5,3	0,0,0	389	100	0.438316995129	1.0	0.72,1.0,0.391	1.0,1.0,1.0	-0.296
5053	"ENSG00000114062.18"	"UBE3A"	chr15	-	25415709	25415842	25415714	25415842	25411907	25411971	5053	5,9,9	2,1,4	0,0,0	2,0,0	105	100	1	1.0	0.704,0.896,0.682	0.0,NA,NA	0.761
5056	"ENSG00000204406.12"	"MBD5"	chr2	+	148489385	148490594	148489385	148489500	148502435	148502509	5056	25,47,22	1,0,0	214,223,112	0,0,0	1194	100	1	1.0	0.677,1.0,1.0	1.0,1.0,1.0	-0.108
5057	"ENSG00000204406.12"	"MBD5"	chr2	+	148489385	148490787	148489385	148489500	148502435	148502509	5057	29,43,20	1,0,0	203,207,104	0,0,0	1387	100	1	1.0	0.676,1.0,1.0	1.0,1.0,1.0	-0.108
5058	"ENSG00000204406.12"	"MBD5"	chr2	+	148489385	148490787	148489385	148490594	148502435	148502509	5058	5,0,0	1,4,2	2,2,2	13,18,10	293	100	0.488644320202	1.0	0.631,0.0,0.0	0.05,0.037,0.064	0.16
5059	"ENSG00000135912.10"	"TTLL4"	chr2	+	218747596	218747738	218747596	218747725	218748104	218748227	5059	4,9,7	41,41,25	12,11,9	66,43,36	113	100	0.520046327393	1.0	0.079,0.163,0.199	0.139,0.185,0.181	-0.021
5062	"ENSG00000170667.14"	"RASA4B"	chr7	-	102488219	102488598	102488462	102488598	102485038	102485159	5062	1,0,0	0,0,0	4,9,1	8,4,0	343	100	1	1.0	1.0,NA,NA	0.127,0.396,1.0	0.492
5063	"ENSG00000170667.14"	"RASA4B"	chr7	-	102487785	102488598	102488462	102488598	102485038	102485159	5063	3,0,0	0,0,0	9,19,1	8,4,0	777	100	1	1.0	1.0,NA,NA	0.126,0.379,1.0	0.498
5067	"ENSG00000113558.18"	"SKP1"	chr5	-	134176685	134176950	134176854	134176950	134173925	134174022	5067	9,4,5	1983,2355,1456	5,6,4	2133,1918,1533	269	100	1	1.0	0.002,0.001,0.001	0.001,0.001,0.001	0.0
5070	"ENSG00000067369.13"	"TP53BP1"	chr15	-	43420304	43420735	43420617	43420735	43416224	43416416	5070	219,262,268	1,1,2	310,358,162	0,0,3	413	100	0.555938942008	1.0	0.981,0.984,0.97	1.0,1.0,0.929	0.002
5075	"ENSG00000108654.13"	"DDX5"	chr17	-	64500548	64502069	64502009	64502069	64499615	64500326	5075	11752,12709,11881	4,6,5	16138,20625,12697	14,4,8	1561	100	1	1.0	0.995,0.993,0.993	0.987,0.997,0.99	0.002
5076	"ENSG00000053501.12"	"USE1"	chr19	+	17216168	17216322	17216168	17216321	17218363	17218391	5076	0,1,2	0,0,1	0,1,2	0,0,0	101	100	1	1.0	NA,1.0,0.664	NA,1.0,1.0	-0.168
5080	"ENSG00000156313.12"	"RPGR"	chrX	-	38287093	38288041	38287860	38288041	38276586	38276772	5080	38,46,68	1,0,1	49,44,92	0,1,0	867	100	1	1.0	0.814,1.0,0.887	1.0,0.835,1.0	-0.045
5081	"ENSG00000112282.17"	"MED23"	chr6	-	131592387	131593171	131593005	131593171	131591312	131591527	5081	73,96,72	0,0,0	58,87,130	2,0,1	718	100	0.839021925805	1.0	1.0,1.0,1.0	0.802,1.0,0.948	0.083
5083	"ENSG00000131748.15"	"STARD3"	chr17	+	39657774	39657852	39657774	39657839	39658404	39658522	5083	15,7,10	1,0,0	10,7,2	2,0,0	113	100	1	1.0	0.93,1.0,1.0	0.816,1.0,1.0	0.038
5084	"ENSG00000131748.15"	"STARD3"	chr17	+	39657774	39657852	39657774	39657839	39657972	39658026	5084	49,28,51	3,4,4	58,41,19	10,4,0	113	100	0.60592812056	1.0	0.935,0.861,0.919	0.837,0.901,1.0	-0.008
5085	"ENSG00000131748.15"	"STARD3"	chr17	+	39662250	39662367	39662250	39662344	39662803	39663484	5085	1,0,0	100,32,63	1,1,0	45,32,16	123	100	1	1.0	0.008,0.0,0.0	0.018,0.025,0.0	-0.012
5089	"ENSG00000125779.21"	"PANK2"	chr20	+	3907925	3908278	3907925	3908135	3910576	3910830	5089	52,89,89	22,16,16	151,133,158	29,19,38	243	100	0.43742292352	1.0	0.493,0.696,0.696	0.682,0.742,0.631	-0.057
5095	"ENSG00000126746.17"	"ZNF384"	chr12	-	6689097	6689510	6689367	6689510	6688166	6688226	5095	15,4,5	13,13,16	5,4,3	17,7,6	370	100	0.385153525879	1.0	0.238,0.077,0.078	0.074,0.134,0.119	0.022
5097	"ENSG00000126709.14"	"IFI6"	chr1	-	27669220	27669346	27669244	27669346	27668457	27668535	5097	12,3,8	80,53,52	7,1,1	26,13,3	124	100	0.602345668831	1.0	0.108,0.044,0.11	0.178,0.058,0.212	-0.062
5101	"ENSG00000112773.15"	"FAM46A"	chr6	-	81752375	81752708	81752430	81752708	81751589	81752178	5101	0,0,0	1,0,0	0,1,0	0,0,1	155	100	1	1.0	0.0,NA,NA	NA,1.0,0.0	-0.5
5102	"ENSG00000151150.21"	"ANK3"	chr10	-	60080536	60080618	60080572	60080618	60067934	60068009	5102	3,4,2	0,0,0	118,89,171	0,1,4	136	100	0.66264538789	1.0	1.0,1.0,1.0	1.0,0.985,0.969	0.015
5103	"ENSG00000148225.15"	"WDR31"	chr9	-	113331906	113332050	113331977	113332050	113328880	113328955	5103	3,6,16	0,0,0	11,14,10	1,1,0	171	100	1	1.0	1.0,1.0,1.0	0.865,0.891,1.0	0.081
5105	"ENSG00000148225.15"	"WDR31"	chr9	-	113321471	113321578	113321510	113321578	113320356	113320498	5105	0,1,0	4,2,10	1,0,0	11,14,3	139	100	1	1.0	0.0,0.265,0.0	0.061,0.0,0.0	0.068
5107	"ENSG00000104129.9"	"DNAJC17"	chr15	-	40774967	40775108	40775030	40775108	40774355	40774436	5107	2,8,3	66,49,34	5,3,3	65,34,26	163	100	0.886696939176	1.0	0.018,0.091,0.051	0.045,0.051,0.066	-0.001
5109	"ENSG00000104129.9"	"DNAJC17"	chr15	-	40779850	40779997	40779927	40779997	40779544	40779603	5109	1,0,2	64,56,69	0,0,0	105,27,49	177	100	1	1.0	0.009,0.0,0.016	0.0,0.0,0.0	0.008
5113	"ENSG00000137106.17"	"GRHPR"	chr9	+	37422665	37422833	37422665	37422805	37425921	37425994	5113	93,22,47	2,0,2	14,13,11	1,1,0	128	100	1	1.0	0.973,1.0,0.948	0.916,0.91,1.0	0.032
5119	"ENSG00000010219.13"	"DYRK4"	chr12	+	4590329	4590554	4590329	4590440	4591159	4591298	5119	1,4,5	2,2,0	0,1,1	0,0,0	214	100	1	1.0	0.189,0.483,1.0	NA,1.0,1.0	-0.443
5120	"ENSG00000111247.14"	"RAD51AP1"	chr12	+	4543762	4543911	4543762	4543904	4548091	4548178	5120	2,7,9	7,4,6	7,13,8	6,19,14	107	100	0.569129797755	1.0	0.211,0.621,0.584	0.522,0.39,0.348	0.052
5121	"ENSG00000111247.14"	"RAD51AP1"	chr12	+	4543762	4543911	4543762	4543904	4545218	4545312	5121	2,5,8	3,2,1	7,13,8	5,1,3	107	100	0.884418611881	1.0	0.384,0.7,0.882	0.567,0.924,0.714	-0.08
5123	"ENSG00000111247.14"	"RAD51AP1"	chr12	+	4543762	4543911	4543762	4543904	4546308	4546418	5123	9,20,22	90,120,89	6,16,16	52,38,86	107	100	0.42041688994	1.0	0.085,0.135,0.188	0.097,0.282,0.148	-0.04
5125	"ENSG00000185480.11"	"PARPBP"	chr12	+	102153868	102153989	102153868	102153976	102195950	102197361	5125	4,6,2	1,0,0	1,3,3	0,0,0	113	100	1	1.0	0.78,1.0,1.0	1.0,1.0,1.0	-0.073
5128	"ENSG00000108179.13"	"PPIF"	chr10	+	79351486	79351714	79351486	79351583	79352316	79352392	5128	3,0,5	82,80,87	4,4,3	311,155,256	231	100	0.84335152085	1.0	0.016,0.0,0.024	0.006,0.011,0.005	0.006
512	"ENSG00000168010.10"	"ATG16L2"	chr11	+	72822477	72823797	72822477	72822543	72824059	72824122	512	241,164,321	0,1,0	110,210,218	0,0,0	1354	100	1	1.0	1.0,0.924,1.0	1.0,1.0,1.0	-0.025
5131	"ENSG00000179988.13"	"PSTK"	chr10	+	122983271	122983514	122983271	122983470	122990173	122990390	5131	7,15,3	0,1,2	5,5,0	4,3,0	144	100	1	1.0	1.0,0.912,0.51	0.465,0.536,NA	0.307
5132	"ENSG00000179988.13"	"PSTK"	chr10	+	122983271	122983514	122983271	122983470	122986299	122986375	5132	13,22,10	83,93,58	4,7,1	28,23,17	144	100	0.466147301407	1.0	0.098,0.141,0.107	0.09,0.174,0.039	0.014
5133	"ENSG00000169727.12"	"GPS1"	chr17	+	82052255	82052459	82052255	82052442	82053273	82053366	5133	15,1,4	1,0,0	2,1,4	0,0,1	117	100	1	1.0	0.928,1.0,1.0	1.0,1.0,0.774	0.051
5134	"ENSG00000169727.12"	"GPS1"	chr17	+	82056628	82056772	82056628	82056766	82056839	82056974	5134	1,0,0	257,150,306	0,1,0	206,86,152	106	100	1	1.0	0.004,0.0,0.0	0.0,0.011,0.0	-0.002
5135	"ENSG00000140365.15"	"COMMD4"	chr15	+	75338061	75338138	75338061	75338133	75338354	75338420	5135	0,0,0	188,180,152	0,0,1	583,175,222	105	100	1	1.0	0.0,0.0,0.0	0.0,0.0,0.004	-0.001
513	"ENSG00000141577.13"	"CEP131"	chr17	-	81198105	81198297	81198114	81198297	81197711	81197888	513	11,2,5	10,2,7	4,2,4	5,5,4	109	100	0.509701058274	1.0	0.502,0.478,0.396	0.423,0.268,0.478	0.069
5144	"ENSG00000084636.17"	"COL16A1"	chr1	-	31670555	31670646	31670601	31670646	31668801	31668855	5144	0,1,0	0,0,1	1,4,2	2,1,13	146	100	1	1.0	NA,1.0,0.0	0.255,0.733,0.095	0.139
5145	"ENSG00000084636.17"	"COL16A1"	chr1	-	31656097	31656444	31656399	31656444	31655313	31655502	5145	0,0,2	0,0,0	12,20,26	7,3,13	402	100	1	1.0	NA,NA,1.0	0.299,0.624,0.332	0.582
5147	"ENSG00000152763.16"	"WDR78"	chr1	-	66890182	66891266	66891153	66891266	66871369	66871509	5147	0,0,1	0,1,1	4,6,2	0,2,0	1071	100	1	1.0	NA,0.0,0.085	1.0,0.219,1.0	-0.697
5149	"ENSG00000186364.11"	"NUDT17"	chr1	+	145846432	145846690	145846432	145846458	145847249	145847348	5149	27,22,21	0,0,0	23,9,13	1,0,0	332	100	1	1.0	1.0,1.0,1.0	0.874,1.0,1.0	0.042
5157	"ENSG00000163728.10"	"TTC14"	chr3	+	180604224	180604338	180604224	180604309	180604477	180604607	5157	0,0,0	41,52,45	1,1,1	44,54,53	129	100	1	1.0	0.0,0.0,0.0	0.017,0.014,0.014	-0.015
5158	"ENSG00000255769.7"	"GOLGA2P10"	chr15	-	82477393	82477582	82477480	82477582	82477032	82477123	5158	68,26,70	1,1,1	18,29,60	1,0,0	187	100	0.591014692525	1.0	0.973,0.933,0.974	0.906,1.0,1.0	-0.009
5164	"ENSG00000183506.17"	"PI4KAP2"	chr22	-	21475991	21476160	21476001	21476160	21475210	21475300	5164	1,0,0	1,1,0	0,0,0	4,4,0	110	100	1	1.0	0.476,0.0,NA	0.0,0.0,NA	0.238
5165	"ENSG00000183506.17"	"PI4KAP2"	chr22	-	21475210	21476764	21476001	21476764	21474596	21474680	5165	29,19,29	1,0,0	37,25,7	0,0,0	891	100	1	1.0	0.765,1.0,1.0	1.0,1.0,1.0	-0.078
5166	"ENSG00000072274.12"	"TFRC"	chr3	-	196081830	196082090	196082042	196082090	196077063	196077122	5166	8,4,1	171,208,255	2,0,0	85,130,166	312	100	1	1.0	0.015,0.006,0.001	0.007,0.0,0.0	0.005
5167	"ENSG00000110756.17"	"HPS5"	chr11	-	18321945	18322174	18322132	18322174	18311386	18311451	5167	24,33,33	0,0,0	18,16,66	1,0,1	287	100	1	1.0	1.0,1.0,1.0	0.862,1.0,0.958	0.06
5171	"ENSG00000132436.11"	"FIGNL1"	chr7	-	50449499	50449723	50449562	50449723	50448180	50448289	5171	34,36,17	4,1,4	27,53,33	5,3,4	163	100	0.893398964164	1.0	0.839,0.957,0.723	0.768,0.916,0.835	-0.0
5172	"ENSG00000132436.11"	"FIGNL1"	chr7	-	50449117	50449723	50449562	50449723	50448180	50448289	5172	202,212,182	4,1,4	160,338,213	5,3,4	545	100	0.663280154706	1.0	0.903,0.975,0.893	0.854,0.954,0.907	0.019
5173	"ENSG00000132436.11"	"FIGNL1"	chr7	-	50449544	50449723	50449562	50449723	50448180	50448289	5173	10,10,9	4,1,4	5,13,12	5,3,4	118	100	0.53470415824	1.0	0.679,0.894,0.656	0.459,0.786,0.718	0.089
5174	"ENSG00000132436.11"	"FIGNL1"	chr7	-	50449555	50449723	50449562	50449723	50448180	50448289	5174	4,10,6	4,1,4	5,8,6	5,3,4	107	100	0.54138993649	1.0	0.483,0.903,0.584	0.483,0.714,0.584	0.063
5176	"ENSG00000132436.11"	"FIGNL1"	chr7	-	50449499	50449723	50449544	50449723	50448180	50448289	5176	26,26,9	2,0,1	22,41,22	0,1,1	145	100	1	1.0	0.9,1.0,0.861	1.0,0.966,0.938	-0.048
5177	"ENSG00000132436.11"	"FIGNL1"	chr7	-	50449499	50449723	50449555	50449723	50448180	50448289	5177	32,28,13	2,2,2	23,48,28	1,3,1	156	100	0.487594032336	1.0	0.911,0.9,0.806	0.936,0.911,0.947	-0.059
5178	"ENSG00000132436.11"	"FIGNL1"	chr7	-	50449117	50449723	50449544	50449723	50448180	50448289	5178	194,202,174	2,0,1	155,326,202	0,1,1	527	100	0.659919018854	1.0	0.948,1.0,0.971	1.0,0.984,0.975	-0.013
5179	"ENSG00000132436.11"	"FIGNL1"	chr7	-	50449117	50449723	50449555	50449723	50448180	50448289	5179	200,204,178	2,2,2	156,333,208	1,3,1	538	100	0.520240588626	1.0	0.949,0.95,0.943	0.967,0.954,0.975	-0.018
517	"ENSG00000108671.9"	"PSMD11"	chr17	+	32473800	32474081	32473800	32473945	32474763	32474824	517	2,5,3	171,209,242	2,3,3	243,193,191	236	100	1	1.0	0.005,0.01,0.005	0.003,0.007,0.007	0.001
5180	"ENSG00000132436.11"	"FIGNL1"	chr7	-	50449544	50449723	50449555	50449723	50448180	50448289	5180	8,2,5	2,2,2	1,8,7	1,3,1	111	100	0.605169809653	1.0	0.783,0.474,0.693	0.474,0.706,0.863	-0.031
5183	"ENSG00000118513.18"	"MYB"	chr6	+	135194355	135194460	135194355	135194451	135195747	135195917	5183	4,4,6	1,1,1	3,1,28	0,0,2	109	100	1	1.0	0.786,0.786,0.846	1.0,1.0,0.928	-0.17
5184	"ENSG00000118513.18"	"MYB"	chr6	+	135200289	135200557	135200289	135200415	135201638	135201749	5184	0,1,0	5,2,9	0,0,1	2,3,34	242	100	1	1.0	0.0,0.171,0.0	0.0,0.0,0.012	0.053
5185	"ENSG00000118513.18"	"MYB"	chr6	+	135200289	135200674	135200289	135200415	135201638	135201749	5185	0,1,0	5,2,9	2,0,2	2,3,34	359	100	1	1.0	0.0,0.122,0.0	0.218,0.0,0.016	-0.037
518	"ENSG00000213918.10"	"DNASE1"	chr16	+	3655848	3655966	3655848	3655937	3656101	3656185	518	0,1,0	1,1,3	1,0,2	4,0,3	129	100	1	1.0	0.0,0.437,0.0	0.162,NA,0.341	-0.106
5195	"ENSG00000145216.15"	"FIP1L1"	chr4	+	53452919	53453142	53452919	53453133	53458652	53458790	5195	6,8,7	182,239,208	5,3,12	206,191,340	109	100	0.547019594921	1.0	0.029,0.03,0.03	0.022,0.014,0.031	0.007
5197	"ENSG00000099377.13"	"HSD3B7"	chr16	+	30985652	30985947	30985652	30985824	30986048	30986204	5197	5,0,3	7,3,1	3,3,0	0,0,0	223	100	1	1.0	0.243,0.0,0.574	1.0,1.0,NA	-0.728
5198	"ENSG00000197580.11"	"BCO2"	chr11	+	112199698	112199827	112199698	112199769	112200612	112200773	5198	0,2,1	0,2,1	3,1,3	0,0,1	158	100	1	1.0	NA,0.388,0.388	1.0,1.0,0.655	-0.497
519	"ENSG00000142920.16"	"AZIN2"	chr1	+	33082177	33083142	33082177	33082354	33083953	33084127	519	6,7,13	11,5,8	6,11,0	4,4,0	888	100	1	1.0	0.058,0.136,0.155	0.145,0.236,NA	-0.074
51	"ENSG00000138346.14"	"DNA2"	chr10	-	68431856	68431971	68431861	68431971	68422696	68422890	51	2,3,7	0,0,1	4,1,1	0,0,1	105	100	1	1.0	1.0,1.0,0.87	1.0,1.0,0.488	0.127
5204	"ENSG00000166435.15"	"XRRA1"	chr11	-	74933800	74933872	74933824	74933872	74930299	74930372	5204	8,9,10	0,0,0	14,6,7	0,0,1	124	100	1	1.0	1.0,1.0,1.0	1.0,1.0,0.85	0.05
5205	"ENSG00000165516.10"	"KLHDC2"	chr14	+	49779594	49779806	49779594	49779675	49780702	49780775	5205	55,44,27	1,0,0	18,34,34	0,0,0	231	100	1	1.0	0.96,1.0,1.0	1.0,1.0,1.0	-0.013
5206	"ENSG00000165516.10"	"KLHDC2"	chr14	+	49779594	49779806	49779594	49779675	49780212	49780322	5206	190,200,139	1,0,0	151,163,122	0,0,0	231	100	1	1.0	0.988,1.0,1.0	1.0,1.0,1.0	-0.004
5207	"ENSG00000104613.11"	"INTS10"	chr8	+	19823872	19824044	19823872	19823981	19824802	19824972	5207	224,341,281	4,2,1	294,335,214	0,0,0	163	100	1	1.0	0.972,0.991,0.994	1.0,1.0,1.0	-0.014
5208	"ENSG00000059758.7"	"CDK17"	chr12	-	96399333	96399404	96399344	96399404	96334718	96334865	5208	0,0,4	0,0,0	0,0,0	1,1,0	111	100	1	1.0	NA,NA,1.0	0.0,0.0,NA	1.0
5209	"ENSG00000066926.10"	"FECH"	chr18	-	57580054	57580199	57580072	57580199	57573245	57573365	5209	4,2,4	28,19,34	5,3,5	23,30,37	118	100	0.64364995944	1.0	0.108,0.082,0.091	0.156,0.078,0.103	-0.019
5212	"ENSG00000114388.12"	"NPRL2"	chr3	-	50349912	50350022	50349930	50350022	50349385	50349494	5212	4,2,2	0,1,3	1,0,5	1,0,0	118	100	1	1.0	1.0,0.629,0.361	0.459,NA,1.0	-0.066
5213	"ENSG00000114388.12"	"NPRL2"	chr3	-	50349664	50350022	50349912	50350022	50349385	50349494	5213	150,132,103	1,1,0	158,110,98	0,0,0	348	100	1	1.0	0.977,0.974,1.0	1.0,1.0,1.0	-0.016
5214	"ENSG00000114388.12"	"NPRL2"	chr3	-	50349664	50350022	50349930	50350022	50349385	50349494	5214	153,133,105	0,1,3	159,110,103	1,0,0	366	100	0.525188375442	1.0	1.0,0.973,0.905	0.977,1.0,1.0	-0.033
5215	"ENSG00000114388.12"	"NPRL2"	chr3	-	50349385	50349828	50349664	50349828	50348873	50349010	5215	110,89,77	0,0,1	104,87,69	1,0,0	379	100	1	1.0	1.0,1.0,0.953	0.965,1.0,1.0	-0.004
5216	"ENSG00000114388.12"	"NPRL2"	chr3	-	50349912	50350022	50349930	50350022	50349664	50349833	5216	4,1,3	43,54,42	2,0,5	46,38,39	118	100	0.921342778944	1.0	0.073,0.015,0.057	0.036,0.0,0.098	0.004
5218	"ENSG00000143543.14"	"JTB"	chr1	-	153976692	153977013	153976975	153977013	153975825	153975905	5218	799,749,651	2,1,3	448,265,358	1,0,2	383	100	1	1.0	0.991,0.995,0.983	0.992,1.0,0.979	-0.001
5219	"ENSG00000157734.13"	"SNX22"	chr15	+	64153244	64153386	64153244	64153339	64153651	64153684	5219	0,0,0	1,0,6	0,0,1	1,2,184	147	100	1	1.0	0.0,NA,0.0	0.0,0.0,0.004	-0.001
5223	"ENSG00000010318.20"	"PHF7"	chr3	+	52422759	52422881	52422759	52422836	52423090	52423640	5223	18,29,16	1,0,0	1,3,2	0,0,0	145	100	1	1.0	0.925,1.0,1.0	1.0,1.0,1.0	-0.025
5227	"ENSG00000187391.19"	"MAGI2"	chr7	-	78194873	78195063	78194879	78195063	78185628	78185670	5227	0,0,1	0,0,0	50,50,22	13,22,10	106	100	1	1.0	NA,NA,1.0	0.784,0.682,0.675	0.286
522	"ENSG00000113013.12"	"HSPA9"	chr5	-	138556773	138557496	138557401	138557496	138556451	138556592	522	2481,3062,2547	0,1,0	1063,1035,1413	0,0,0	728	100	1	1.0	1.0,0.998,1.0	1.0,1.0,1.0	-0.001
5232	"ENSG00000221914.9"	"PPP2R2A"	chr8	+	26362683	26363890	26362683	26362848	26366314	26366406	5232	321,423,416	0,0,0	360,371,530	3,1,1	1142	100	0.54916268943	1.0	1.0,1.0,1.0	0.913,0.97,0.979	0.046
5234	"ENSG00000221914.9"	"PPP2R2A"	chr8	+	26293665	26293860	26293665	26293740	26338889	26338987	5234	0,1,0	132,224,169	0,1,0	109,126,157	220	100	1	1.0	0.0,0.002,0.0	0.0,0.004,0.0	-0.001
523	"ENSG00000113013.12"	"HSPA9"	chr5	-	138573762	138573850	138573776	138573850	138570959	138571141	523	1148,1029,1030	0,1,0	450,387,442	0,0,0	114	100	1	1.0	1.0,0.999,1.0	1.0,1.0,1.0	-0.0
5240	"ENSG00000203875.10"	"SNHG5"	chr6	-	85677794	85678032	85677953	85678032	85677083	85677191	5240	78,73,73	2,0,0	14,26,196	0,0,0	259	100	1	1.0	0.938,1.0,1.0	1.0,1.0,1.0	-0.021
5245	"ENSG00000144362.11"	"PHOSPHO2"	chr2	+	169694453	169694741	169694453	169694622	169695214	169695247	5245	3,1,0	6,2,5	2,0,2	6,7,7	219	100	0.887432159732	1.0	0.186,0.186,0.0	0.132,0.0,0.115	0.042
524	"ENSG00000136243.16"	"NUPL2"	chr7	+	23197172	23197247	23197172	23197230	23199457	23199542	524	0,1,3	0,1,0	5,8,12	3,0,3	117	100	1	1.0	NA,0.461,1.0	0.588,1.0,0.774	-0.057
5258	"ENSG00000170291.14"	"ELP5"	chr17	+	7254582	7254803	7254582	7254766	7256856	7257038	5258	184,126,116	0,0,0	146,65,41	0,1,0	137	100	1	1.0	1.0,1.0,1.0	1.0,0.979,1.0	0.007
525	"ENSG00000064012.21"	"CASP8"	chr2	+	201276826	201277104	201276826	201276968	201284815	201285317	525	46,67,48	55,89,101	17,4,5	38,17,0	236	100	0.773674811669	1.0	0.262,0.242,0.168	0.159,0.091,1.0	-0.193
5263	"ENSG00000137871.19"	"ZNF280D"	chr15	-	56666678	56666986	56666799	56666986	56658423	56658486	5263	20,42,28	0,0,0	18,22,38	0,0,2	221	100	1	1.0	1.0,1.0,1.0	1.0,1.0,0.896	0.035
5268	"ENSG00000116852.14"	"KIF21B"	chr1	-	201004540	201004933	201004765	201004933	201004339	201004455	5268	0,0,0	0,5,2	0,0,1	1,2,8	325	100	1	1.0	NA,0.0,0.0	0.0,0.0,0.037	-0.012
526	"ENSG00000124357.12"	"NAGK"	chr2	+	71075554	71075642	71075554	71075610	71076603	71076701	526	27,25,30	0,0,1	88,32,27	1,1,0	132	100	1	1.0	1.0,1.0,0.958	0.985,0.96,1.0	0.004
5274	"ENSG00000186260.16"	"MKL2"	chr16	+	14246472	14247507	14246472	14247357	14248925	14249081	5274	14,12,21	0,0,0	29,23,29	0,1,1	250	100	1	1.0	1.0,1.0,1.0	1.0,0.902,0.921	0.059
5277	"ENSG00000244754.8"	"N4BP2L2"	chr13	-	32535768	32537027	32537005	32537027	32522181	32522270	5277	3778,4625,4573	5,0,0	2087,3084,3491	0,0,0	1337	100	1	1.0	0.983,1.0,1.0	1.0,1.0,1.0	-0.006
5279	"ENSG00000167861.15"	"HID1"	chr17	-	74963739	74963910	74963770	74963910	74962964	74963081	5279	18,1,11	0,0,0	5,2,5	0,1,0	131	100	1	1.0	1.0,1.0,1.0	1.0,0.604,1.0	0.132
5281	"ENSG00000165915.13"	"SLC39A13"	chr11	+	47414776	47414909	47414776	47414905	47415059	47415159	5281	33,14,24	2,1,2	24,19,8	2,3,0	104	100	0.590959889812	1.0	0.941,0.931,0.92	0.92,0.859,1.0	0.004
5282	"ENSG00000148358.19"	"GPR107"	chr9	+	130077298	130077378	130077298	130077374	130079629	130079769	5282	65,52,62	0,3,1	227,209,112	1,0,1	104	100	0.529107433344	1.0	1.0,0.943,0.984	0.995,1.0,0.991	-0.02
